Title,Publication Date,Summary,URL,Source,Country,Language
"VÍDEOS: JL2  de terça-feira, 20 de maio de 2024","Tue, 20 May 2025 23:33:16 -0000","<img src=""https://s2-g1.glbimg.com/tV8tQdvKoehx8XEctE7ZML6ABHQ=/s01.video.glbimg.com/deo/vi/38/52/13615238"" /><br />     Assista ao telejornal com informações sobre o Pará  Assista ao telejornal com informações sobre o Pará",https://g1.globo.com/pa/para/edicao/2025/05/20/videos-jl2-de-terca-feira-20-de-maio-de-2024.ghtml,G1,Brazil,pt
"VÍDEOS: Jornal Anhanguera 2ª Edição -TO de terça-feira, 20 de maio de 2025","Tue, 20 May 2025 23:30:06 -0000","<img src=""https://s2-g1.glbimg.com/BoAc3I2qzeIoxeOs55drY4i1HcM=/s01.video.glbimg.com/deo/vi/41/39/13613941"" /><br />     Veja todos os vídeos do telejornal. Veja todos os vídeos do telejornal.",https://g1.globo.com/to/tocantins/edicao/2025/05/20/videos-jornal-anhanguera-2-edicao-to-de-terca-feira-20-de-maio-de-2025.ghtml,G1,Brazil,pt
Assista ao Bom Dia Rio Grande,"Tue, 20 May 2025 23:29:10 -0000","Assista ao Bom Dia Rio Grande  O g1 transmite ao vivo, de segunda a sexta, os telejornais da RBS TV: Bom Dia Rio Grande, Jornal do Almoço e RBS Notícias. . Aos sábados, temos transmissão ao vivo também do Jornal do Almoço e do RBS Notícias.. Acompanhe o canal do g1 RS no WhatsApp",https://g1.globo.com/rs/rio-grande-do-sul/ao-vivo/assista-ao-vivo-aos-telejornais-da-rbs-tv.ghtml,G1,Brazil,pt
Jovem morre afogado após sair com a namorada e amigos para rio no Acre; família registra boletim de ocorrência,"Tue, 20 May 2025 23:28:58 -0000","<img src=""https://s2-g1.glbimg.com/y4th8EhQy6zgSoECsQdR_8C20fQ=/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/7/j/6W2agHSwiYgARmqBVm9g/whatsapp-image-2025-05-20-at-13.18.24.jpeg"" /><br />     Kelvis Durans, 15 anos, saiu da casa com a namorada e mais duas pessoas na manhã dessa segunda-feira (19). Família foi informada que adolescente pulou no rio e se afogou. Kelvis Durans,15 anos morreu afogado no Rio Acre, na praia do Urubu
Arquivo pessoal
O adolescente Kelvis Durans, de 15 anos morreu afogado após supostamente pular no Rio Acre, em Brasiléia, no interior do estado, na manhã dessa segunda-feira (19). O corpo do adolescente foi resgatado por bombeiros no início da tarde. 
📲 Participe do canal do g1 AC no WhatsApp
Ao g1, a irmã de Kelvis, Kaline Durans Pereira, de 25 anos, contou que o adolescente estava na casa da mãe junto com a namorada e, por volta de 10 horas, um casal de conhecidos chegou e o chamou para sair. Segundo a jovem, o adolescente saiu com a namorada sem avisar para onde ia. 
""Pouco tempo depois chegou a notícia que ele tinha pulado no Rio Acre, mas, como não sabia nadar acabou se afogando. É muito suspeito tudo, não acreditamos que ele pulou"", afirma ela. 
Horas depois, a família foi informada que Kelvis pulou no rio e se afogou. A irmã desconfia que o adolescente não pulou sozinho no rio porque não sabia nadar direito. Por conta disso, os familiares registraram registrado um boletim de ocorrência em busca de esclarecimentos. 
""Fizemos o B.O na delegacia. Achamos que essa história foi mal contada. Meu irmão estava despido. É muito suspeito tudo"", alegou. 
O g1 entrou em contato com o delegado responsável pela delegacia de Epitaciolândia para saber se será aberta uma investigação, porém, até a última atualização dessa reportagem, não obteve resposta.
LEIA TAMBÉM
Bombeiros resgatam corpo de homem dentro do Rio Acre em Brasiléia
Dois casos de afogamento são registrados no interior do Acre; brasileiro e boliviano morreram
Indígena de 18 anos morre afogado ao mergulhar em rio no interior do Acre
Estudante de medicina morre afogado ao nadar com a mãe em rio no interior do AC; bombeiros fizeram resgate
Segundo a Kaline, a namorada de Kelvis e as demais pessoas que estavam com ele no momento da morte sumiram. ""A namorada tinha ido com ele e essas pessoas, mas todos sumiram. Não conhecemos ela tão bem, era um namoro recente e até agora [terça-feira, 20] não entrou em contato com a gente e não sabemos notícia dela"", diz. 
Bombeiros fazem resgate do corpo de adolescente em Brasiléia
Desconfiança
Ainda segundo a irmã, a família descobriu que um dos rapazes que estava com o irmão é ex-namorado da jovem que estava se relacionando com Kelvis. Ela não explicou se o irmão sabia da presença do ex da namorada no grupo. 
Keline frisou que o irmão era um menino tranquilo e trabalhador. ""Tinha seus defeitos igual a todo mundo, mas era um menino muito amável e amado pela família. Só que pelo visto, as amizades que tinha levou ele para o pior"", lamentou.  
Ainda segundo a irmã, a mãe dela está sob efeito de remédios e não conseguiu ver o filho durante o velório. ""Minha mãe está arrasada, sob efeito de remédios, não tem condições nenhuma de ficar vendo ele"", finalizou. 
A Prefeitura de Brasiléia divulgou uma nota de pesar lamentando a morte do adolescente. 
Bombeiros acharam ao corpo do adolescente cerca de duas horas depois do início das buscas
Reprodução
Resgate
O comandante da Guarnição Náutica do Corpo de Bombeiros de Brasiléia,  2º sargento Sadik Lopes, relatou que recebeu o chamado de afogamento em um local conhecido como Praia do Urubu. Ao chegarem na área, testemunhas disseram que um rapaz estava com amigos e decidiu tomar banho, acabou se distanciando do grupo e sumiu nas águas. 
Após confirmado o afogamento, foi montada uma equipe de mergulhadores. ""A gente desceu para o local e fizemos a varredura. Uma área de mais ou menos de 600 m² no rio e após duas horas de buscas, por volta das 15h40, mais ou menos, a gente encontrou a vítima"", descreveu.
Sargento acrescentou ainda que outros afogamentos já foram registrados na área. Ele acredita que a forte correnteza no local possa ser a causa das fatalidades. ""É uma curva do rio, e essa curva pega uma correnteza e joga para uma parte funda, que a gente chama de remanso e tem um poço"", especificou o bombeiro. 
Outros afogamentos 
Em 2022, o indígena Felismar Melendre Jaminawa, de 18 anos, morreu afogado após mergulhar no Rio Acre, em Brasileia. Conforme informações do Corpo de Bombeiros (CBM-AC), ele mergulhou na praia do urubu e não voltou. 
Em 2023, o estudante de medicina João Gabriel dos Santos Lopes, de 19 anos, morreu afogado também em Brasileia. O Corpo de Bombeiros foi acionado e, após pouco mais de duas horas, encontraram o corpo do rapaz. 
A mãe do jovem relatou aos bombeiros que estava tomando banho com o filho na Praia do Urubu quando, por volta das 13h55, decidiram atravessar o rio em sentidos opostos. Quando a mulher voltou à margem e saiu do rio, percebeu que o jovem estava se debatendo, se afogando e depois sumiu nas águas.
VÍDEOS: g1",https://g1.globo.com/ac/acre/noticia/2025/05/20/jovem-morre-afogado-apos-sair-com-a-namorada-e-amigos-para-rio-no-acre-familia-registra-boletim-de-ocorrencia.ghtml,G1,Brazil,pt
Mulher quebra a perna ao escalar montanha e aguarda resgate em área remota da floresta amazônica,"Tue, 20 May 2025 23:28:04 -0000","<img src=""https://s2-g1.glbimg.com/Enh-4-g1epcag9jhwjIOrjxtkgo=/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/e/i/FQNOk8S5yb4mguCeAZ9w/serra-eldorado-barcelos.jpg"" /><br />     Segundo o Corpo de Bombeiros, a região onde a vítima se encontra fica a cerca de 10 horas de lancha rápida da sede de Barcelos, no interior do Amazonas. Cachoeira do El Dourado, uma queda d’água de 353 metros — uma das maiores do Brasil — localizada dentro do Parque Estadual da Serra do Aracá
Divulgação / Wikiaves
Uma mulher que participava de uma expedição com amigos na Serra do Aracá, em Barcelos, interior do Amazonas, quebrou uma das pernas durante uma escalada e aguarda resgate em uma área remota e de difícil acesso da floresta amazônica.
O Corpo de Bombeiros Militar do Amazonas (CBMAM) foi acionado pela Prefeitura de Barcelos na segunda-feira (19) para atender à ocorrência. A região onde a vítima se encontra fica a cerca de 10 horas de lancha rápida da sede do município.
📲 Participe do canal do g1 AM no WhatsApp
Na manhã desta terça-feira (20), quatro bombeiros especializados em resgate em altura foram enviados para Barcelos. De lá, a equipe seguirá de lancha até o local para imobilizar e remover a vítima, levando-a até um ponto acessível para o resgate.
A Serra do Aracá, onde ocorreu o acidente, abriga a Cachoeira do El Dourado, uma queda d’água de 353 metros — uma das maiores do Brasil — localizada dentro do Parque Estadual da Serra do Aracá, que tem mais de 1,8 milhão de hectares. Essa área isolada, situada a cerca de 200 km de Barcelos e 534 km de Manaus, faz parte do Planalto das Guianas, no norte do Amazonas.
Até o início da tarde desta terça-feira (20), o resgate ainda estava em andamento, segundo o CBMAM. Mais informações devem ser divulgadas após a conclusão da operação.
Em Barcelos, pesca esportiva aquece a economia gerando emprego e renda",https://g1.globo.com/am/amazonas/noticia/2025/05/20/mulher-quebra-a-perna-ao-escalar-montanha-e-aguarda-resgate-em-area-remota-da-floresta-amazonica.ghtml,G1,Brazil,pt
Câmara de Taubaté aprova suspensão de decreto da Prefeitura que criou regras para pagamento de adicionais por insalubridade,"Tue, 20 May 2025 23:27:17 -0000","<img src=""https://s2-g1.glbimg.com/-4M8dO9CRG5siQGHnT354pnOqLs=/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/T/s/nIGmf5RGK4f8Ckibu2Eg/fdf880a7-0d88-4ba0-bc08-0f2fc1f02daf.jpg"" /><br />     Projeto foi aprovado com 14 votos favoráveis e 4 contrários. Para entrar em vigor, o projeto precisa ser promulgado pelo presidente da Câmara. Até então, o decreto da prefeitura com as regras do pagamento está previsto para entrar em vigor em julho.  Imagem de arquivo -Câmara de Taubaté
Gabriel Guimarães/TV Vanguarda
Os vereadores de Taubaté aprovaram, em votação única nesta terça-feira (20), um projeto legislativo para suspender o decreto publicado pela Prefeitura que criou novas regras para o pagamento de adicionais de insalubridade, periculosidade e risco de vida.
O decreto da Prefeitura com as regras foi publicado no dia 25 de março e, até então, tinha previsão de entrar em vigor em julho deste ano. Para que as regras sejam suspensas, é necessário que o presidente da Câmara, Richardson da Padaria (União), promulgue o projeto aprovado pelos vereadores nesta terça-feira.
✅ Clique aqui para seguir o canal do g1 Vale do Paraíba e região no WhatsApp
O projeto de suspensão é de autoria dos vereadores Isaac do Carmo (PT), Diego Fonseca (PL), Douglas Carbonne (Solidariedade), Moises Pirulito (PL) e Talita Cadeirante (PSB). Os políticos argumentaram no documento que o decreto do prefeito “apresenta graves implicações para os servidores municipais e para a segurança jurídica da Administração Pública”.
Ainda segundo os vereadores, a Prefeitura manteve “postura irredutível” em mediação junto ao Ministério Público do Trabalho. Eles destacaram ainda que a alteração proposta pelo decreto da prefeitura “impacta diretamente a remuneração dos servidores, ocasionando cortes significativos que afetam a renda de inúmeras famílias”.
Além disso, os vereadores alegam que a criação da Comissão Especial de Transição “embora apresentada como medida para a regularização dos procedimentos de concessão dos adicionais, carece de detalhamento quanto à sua estrutura, competências e limites de atuação, o que pode representar nova insegurança jurídica e violar o princípio do processo legal”.
Diante desses argumentos, os vereadores elaboraram um projeto para suspender as medidas estabelecidas pela prefeitura sobre o pagamento de adicionais e evitar que elas entrem em vigor em julho deste ano.
Em votação na Câmara, o projeto foi aprovado com 14 votos favoráveis. Quatro vereadores votaram contra o projeto. Veja como votou cada vereador:
Votaram a favor da suspensão das regras:
Bilili de Angelis (PP)
Boanerge (União)
Diego Fonseca (PL)
Douglas Carbonne (Solidariedade)
Isaac do Carmo (PT)
Jessé Silva (Podemos)
João Henrique Dentinho (PP)
Moisés Pirulito (PL)
Neneca Luiz Henrique (PDT)
Nunes Coelho (Republicanos)
Professor Edson (PSD)
Bobi Rodson Lima Junior (PRD) 
Talita Cadeirante (PSB)
Vivi da Rádio (Republicanos)
Votaram contra a suspensão das regras:
Alberto Barreto (PRD)
Ariel Katz (PDT)
Nicolas Neto (Novo)
Zelinda Pastora (PRD)
Câmara de Taubaté aprova suspensão de decreto da Prefeitura que criou regras para pagamento de adicionais por insalubridade
Reprodução
A sessão foi marcada por protestos. Um grupo de servidores acompanhou a votação e se manifestou com cartazes, solicitando a suspensão das regras estabelecidas pela prefeitura - veja foto acima.
Agora, com a aprovação dos vereadores, o texto depende de promulgação do presidente da Câmara, Richardson da Padaria (União). Não há previsão de quando o projeto deve ser validado pelo presidente.
O g1 acionou a prefeitura de Taubaté e aguarda retorno. A reportagem será atualizada caso a administração municipal se manifeste.
Taubaté publica novo decreto de adicionais aos servidores
Regras para pagamento de adicionais
A Prefeitura de Taubaté publicou, no dia 25 de março, um novo decreto com a regulamentação sobre o pagamento de adicionais por insalubridade, periculosidade e risco de vida aos servidores municipais. As medidas passarão a valer em julho.
O decreto anterior, que causou polêmica e protesto de servidores, foi revogado, mas as regras para correção dos pagamentos foram mantidas por Sérgio Victor (Novo). 
Ou seja, os adicionais por insalubridades serão pagos a partir de um cálculo sobre o salário de cargos efetivos, com percentuais entre 10% e 40%, incidindo somente sobre o salário-base. E o servidor não poderá ter acúmulo do benefício. 
O percentual a ser pago por cada categoria será discutido por uma comissão responsável por um estudo detalhado. Também será contratada uma empresa para analisar as condições de trabalho nos ambientes da prefeitura.
No decreto, o prefeito Sérgio Victor (Novo) considerou que a nova regulamentação é necessária para realizar correções apontadas por órgãos fiscalizadores, como o Ministério Público e Tribunal de Contas, ambos em nível estadual. 
Também aponta a ""necessidade de mais regras de transição até alcançar as correções das distorções verificadas nas concessões dos adicionais"", assim como a ""necessidade de estudos sobre soluções legislativas que resultem em acréscimo na remuneração dos servidores e a conveniência de atualizar laudos técnicos das condições ambientais de trabalho"". 
Desde a publicação do decreto anterior, a prefeitura sustenta que a mudança é necessária “para corrigir as irregularidades e atender apontamentos realizados pelo Tribunal de Contas do Estado de SP em outubro de 2024 e um Termo de Ajustamento de Conduta assinado em dezembro de 2024 com o Ministério Público do Trabalho”. 
De acordo com a Prefeitura, “o Tribunal de Contas apontou que, somente nos dois primeiros quadrimestres de 2024, haviam sido pagos aproximadamente R$ 27 milhões irregularmente referentes aos benefícios citados” e que o termo “firmado no ano passado obriga o município a elaborar, implementar e monitorar um Programa de Gerenciamento de Riscos, cumprindo os procedimentos corretos para segurança dos servidores e pagamento dos benefícios, sob pena de multa”.
A mudança gerou revolta entre os servidores, devido a uma redução de salário que implicaria para parte dos trabalhadores, principalmente os profissionais da área da saúde. Com o decreto, uma servidora no ambulatório de infectologia, que recebia adicional de insalubridade de 40%, passaria a receber 20%, por exemplo.
Câmara discute mudança em adicionais de servidor em Taubaté
Servidores da prefeitura se reuniram em frente à sede da administração municipal para pedir o fim do decreto.
Reprodução/TV Vanguarda
Veja mais notícias do Vale do Paraíba e região bragantina",https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2025/05/20/camara-de-taubate-aprova-suspensao-de-decreto-da-prefeitura-que-criou-regras-para-pagamento-de-adicionais-por-insalubridade.ghtml,G1,Brazil,pt
Assista aos telejornais da TV Gazeta de Alagoas,"Tue, 20 May 2025 23:27:13 -0000",Assista aos telejornais da TV Gazeta de Alagoas,https://g1.globo.com/al/alagoas/ao-vivo/assista-aos-telejornais-da-tv-gazeta-de-alagoas.ghtml,G1,Brazil,pt
"Armado com facão, homem persegue esposa no meio da rua em Montes Claros","Tue, 20 May 2025 23:23:48 -0000","<img src=""https://s2-g1.glbimg.com/hkNOWJ-8FDSxcD8BspgaA6QDFpA=/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/z/u/qieuecSMGwLgECAK7FdA/pm-ibirite.jpeg"" /><br />     Vítima falou que o marido está enfrentando problemas financeiros, por isso está agressivo e se irrita facilmente. Nesta terça, após um desentendimento, a agarrou pelo pescoço e deu um chute nela, que saiu correndo para a rua. O homem pegou um facão e perseguiu, Viatura da PM de MG.
Reprodução/TV Globo
Armado com um facão, um homem perseguiu sua companheira no meio da rua no bairro Acácias, em Montes Claros, nesta terça-feira (20).  
A Polícia Militar foi até o local após ser informada de que um homem estava ameaçando sua esposa. Quando a equipe chegou, ele já havia fugido.  
📲Clique aqui para seguir o canal do g1 Grande Minas no WhatsApp
A vítima, de 31 anos, contou que ela e o marido estão juntos há seis anos, eles têm um filho de dois. A mulher falou que o companheiro nunca tinha proferido ameaças contra ela, mas que já tinha ameaçado o filho dela de morte para intimidá-la.  
Ainda em seu relato, a vítima falou que o marido está enfrentando problemas financeiros, por isso está agressivo e se irrita facilmente. Nesta terça, após um desentendimento, a agarrou pelo pescoço e deu um chute nela, que saiu correndo para a rua. O homem pegou um facão e perseguiu, ameaçando-a de morte. Ao saber que a PM tinha sido chamada, ele fugiu. 
A PM fez buscas pelo esposo da mulher, mas ele não havia sido encontrado até a última atualização desta reportagem. Ela foi orientada sobre os instrumentos disponíveis para proteger as vítimas de violência doméstica.  
VEJA TAMBÉM:
G1 Explica: ciclo do relacionamento abusivo
Vídeos do Norte, Centro e Noroeste de MG
Veja mais notícias da região em g1 Grande Minas.",https://g1.globo.com/mg/grande-minas/noticia/2025/05/20/armado-com-facao-homem-persegue-esposa-no-meio-da-rua-em-montes-claros.ghtml,G1,Brazil,pt
Wasfia 1st Bangladeshi to conquer K2,"Sat, 23 Jul 2022 00:00:00 +0600","Renowned Bangladeshi mountaineer Wasfia Nazreen conquered the treacherous K2 in Pakistan, becoming the first person from Bangladesh to summit the second-tallest mountain in the world.",https://www.thedailystar.net/news/bangladesh/news/wasfia-first-bangladeshi-conquer-k2-3076981,Daily Star,Bangladesh,en
CU admin identifies 2 molesters,"Sat, 23 Jul 2022 00:00:00 +0600",The administration of Chittagong University yesterday claimed to have identified two persons who sexually assaulted a female student on the campus on Sunday night.,https://www.thedailystar.net/youth/education/campus/news/cu-admin-identifies-2-molesters-3076956,Daily Star,Bangladesh,en
Rohingya genocide case to proceed,"Sat, 23 Jul 2022 00:00:00 +0600","The World Court yesterday rejected Myanmar’s objections to a genocide case over its treatment of the Muslim Rohingya minority, paving the way for the case to be heard in full.",https://www.thedailystar.net/rohingya-influx/news/rohingya-genocide-case-proceed-3076971,Daily Star,Bangladesh,en
Need 1 week to assess situation,"Sat, 23 Jul 2022 00:00:00 +0600","Admitting that the Power Division could not impose schedule-wise power cuts across the country, State Minister for Power, Energy and Mineral Resources Nasrul Hamid yesterday sought one week’s time to address the issue.",https://www.thedailystar.net/news/bangladesh/news/need-1-week-assess-situation-3076976,Daily Star,Bangladesh,en
CU sexual assault: Fingers pointed at BCL men,"Fri, 22 Jul 2022 09:00:00 +0600","Those who sexually assaulted a female student on Chittagong University campus on July 17 night are members of Bangladesh Chhatra League, said police sources and CU BCL insiders.",https://www.thedailystar.net/news/bangladesh/crime-justice/news/cu-sexual-assault-fingers-pointed-bcl-men-3076216,Daily Star,Bangladesh,en
Noab hikes newspaper price by Tk 2 from Jul 25,"Fri, 22 Jul 2022 00:00:00 +0600",All newspapers owned by the members of Newspaper Owners’ Association of Bangladesh (Noab) will see a price increase of at least Tk 2 per issue from July 25.,https://www.thedailystar.net/news/bangladesh/news/noab-hikes-newspaper-price-tk-2-jul-25-3076201,Daily Star,Bangladesh,en
Yet-to-start mega projects: Consider putting  them on hold,"Fri, 22 Jul 2022 00:00:00 +0600","Given the current economic situation, the government should consider suspending mega projects the physical work of which has yet to begin, economist Debapriya Bhattacharya said yesterday.",https://www.thedailystar.net/news/bangladesh/news/yet-start-mega-projects-consider-putting-them-hold-3076221,Daily Star,Bangladesh,en
‘You cannot remain silent’,"Fri, 22 Jul 2022 00:00:00 +0600","The High Court yesterday came down hard on Bangladesh Railway for mismanagement, ticket scalping and carrying passengers on the train roofs.",https://www.thedailystar.net/news/bangladesh/news/you-cannot-remain-silent-3076231,Daily Star,Bangladesh,en
EC’s dialogue hits a snag as BNP skips it,"Thu, 21 Jul 2022 00:00:00 +0600",The BNP yesterday skipped Election Commission’s dialogue seeking recommendations of political parties on how to hold a free and fair general election.,https://www.thedailystar.net/news/bangladesh/politics/news/ecs-dialogue-parties-runs-snag-3075346,Daily Star,Bangladesh,en
IMF’S $4.5B loan: Govt now has cold feet,"Thu, 21 Jul 2022 00:00:00 +0600",The government is stalling on taking the $4.5 billion loan from the International Monetary Fund to ease the pressure on the foreign currency reserves after seeing the conditions that would be attached.,https://www.thedailystar.net/news/bangladesh/news/govt-now-has-cold-feet-3075356,Daily Star,Bangladesh,en
Road crash claims six more lives,"Thu, 21 Jul 2022 00:00:00 +0600","A toddler, her mother, and aunt were among six people who died after a bus rammed into an auto-rickshaw in Bakerganj, Barishal, yesterday afternoon.",https://www.thedailystar.net/news/bangladesh/accidents-fires/news/road-crash-claims-six-more-lives-3075361,Daily Star,Bangladesh,en
Rajapaksa ally elected Lanka president,"Thu, 21 Jul 2022 00:00:00 +0600","Six-time prime minister Ranil Wickremesinghe was elected as crisis-wracked Sri Lanka’s new president by the country’s parliament yesterday, with the backing of the party of the ex-leader -- who fled abroad after his palace was stormed by protesters.",https://www.thedailystar.net/news/asia/south-asia/news/rajapaksa-ally-elected-lanka-president-3075371,Daily Star,Bangladesh,en
Electricity crisis may worsen,"Thu, 21 Jul 2022 00:00:00 +0600","The government’s plan for one to two hours of daily power cuts is failing, especially in the north, and the signs are that the electricity crisis may worsen across the country in the coming days.",https://www.thedailystar.net/news/bangladesh/news/power-crisis-may-worsen-3075341,Daily Star,Bangladesh,en
Energy crisis: Piecemeal steps won’t solve it,"Wed, 20 Jul 2022 08:30:00 +0600",The government has shut down diesel-run power plants and mulls some other steps to tackle the ongoing energy crisis.,https://www.thedailystar.net/news/bangladesh/news/only-we-are-blame-crisis-3074476,Daily Star,Bangladesh,en
Parties can’t be forced to join nat’l polls: CEC,"Wed, 20 Jul 2022 00:00:00 +0600",Chief Election Commissioner Kazi Habibul Awal yesterday said it’s not possible to force any political party to take part in the next national election.,https://www.thedailystar.net/news/bangladesh/politics/news/parties-cant-be-forced-join-natl-polls-cec-3074421,Daily Star,Bangladesh,en
"Bangladesh getting GSP plus: Rights situation, labour law have to improve","Wed, 20 Jul 2022 00:00:00 +0600",The European Parliamentary Committee on International Trade has categorically said Bangladesh needs to improve rights situation and amend labour law at the soonest in compliance with international standards to be eligible for GSP Plus.,https://www.thedailystar.net/news/bangladesh/rights/news/bangladesh-getting-gsp-plus-rights-situation-labour-law-has-improve-3074426,Daily Star,Bangladesh,en
"Capacity charge for power: Tk 16,785cr paid in 9 months","Wed, 20 Jul 2022 00:00:00 +0600","The government paid Tk 16,785 crore in capacity charges to power plants in the first nine months of the last fiscal year for 22,118MW daily power generation capacity.",https://www.thedailystar.net/news/bangladesh/news/capacity-charge-tk-16785cr-paid-9-months-3074441,Daily Star,Bangladesh,en
Ensure austerity in all spheres,"Wed, 20 Jul 2022 00:00:00 +0600","Prime Minister Sheikh Hasina has again urged all, including the stakeholders in public and private sectors, to maintain austerity in power consumption and other areas amid a rise in global inflation.",https://www.thedailystar.net/news/bangladesh/news/maintain-austerity-all-spheres-3074446,Daily Star,Bangladesh,en
Inflation at 9-year high,"Wed, 20 Jul 2022 00:00:00 +0600","Inflation raced to a nine-year high of 7.56 percent in June, in a development that lays bare the extent of the cost of living crisis gripping the low-income and middle-class people in Bangladesh thanks to a war taking place some 5,800 kilometres away in Ukraine.",https://www.thedailystar.net/business/economy/news/inflation-nine-year-high-3074471,Daily Star,Bangladesh,en
Economic jitters felt by stock market,"Tue, 19 Jul 2022 08:00:00 +0600","The jitters surrounding the state of the economy are reverberating on the stock market, with the key index dropping for the fifth day in a row.",https://www.thedailystar.net/news/bangladesh/news/economic-jitters-felt-stock-market-3073531,Daily Star,Bangladesh,en
"Panelo to Roque: Face your charges, what are you afraid of?","Wed, 21 May 2025 13:04:00 +0800","Salvador Panelo, former chief presidential legal counsel to Rodrigo Duterte, also believes Harry Roque should return to the Philippines and confront the charges against him.",https://www.philstar.com/headlines/2025/05/21/2444755/panelo-roque-face-your-charges-what-are-you-afraid-of,PhilStar,Philippines,en
Police arrest man who threw explosives into Iglesia ni Cristo church in Mauban,"Wed, 21 May 2025 11:35:00 +0800","A 40-year-old construction worker was arrested on Monday, May 19, after hurling Molotov cocktails into an Iglesia ni Cristo church in Mauban, Quezon and threatened to return for a second attack.",https://www.philstar.com/nation/2025/05/21/2444751/police-arrest-man-who-threw-explosives-iglesia-ni-cristo-church-mauban,PhilStar,Philippines,en
"Don't overcredit 'youth vote' for 2025 surprise wins, says expert","Wed, 21 May 2025 08:48:00 +0800","Millennials and Gen Z are politically distinct, with varying levels of engagement, a sociologist says, warning against one-size-fits-all analysis of unexpected opposition victories in the May 12 polls.",https://www.philstar.com/headlines/2025/05/21/2444544/dont-overcredit-youth-vote-2025-surprise-wins-says-expert,PhilStar,Philippines,en
Duterte Youth challenges Comelec’s non-proclamation before SC,"Wed, 21 May 2025 08:26:00 +0800",The party-list group Duty to Energize the Republic through the Enlightenment of the Youth Sectoral or Duterte Youth&nbsp;has questioned before the Supreme Court the suspension of its proclamation.,https://www.philstar.com/headlines/2025/05/21/2444577/duterte-youth-challenges-comelecs-non-proclamation-sc,PhilStar,Philippines,en
US senator slams raid on Pinoy teachers’ home in Hawaii,"Wed, 21 May 2025 00:10:00 +0800","Sen. Brian Schatz of Hawaii denounced the US Immigration and Customs Enforcement&nbsp;raid on the home of Filipino teachers in Kahului, Maui and efforts to detain them, saying the raids are clearly designed to instill fear.",https://www.philstar.com/headlines/2025/05/21/2444616/us-senator-slams-raid-pinoy-teachers-home-hawaii,PhilStar,Philippines,en
Some officials involved in rice smuggling – Marcos,"Wed, 21 May 2025 00:00:00 +0800","President Marcos has revealed that government officials were involved in rice smuggling, something which prevented the sale of the staple at P20 per kilo during the early years of his term.",https://www.philstar.com/headlines/2025/05/21/2444614/some-officials-involved-rice-smuggling-marcos,PhilStar,Philippines,en
Headhunt on for new Ombudsman,"Wed, 21 May 2025 00:00:00 +0800","With Ombudsman Samuel Martires&rsquo; term ending on July 27, applications and recommendations for the post have been opened by the Judicial and Bar Council.",https://www.philstar.com/headlines/2025/05/21/2444615/headhunt-new-ombudsman,PhilStar,Philippines,en
SC partially lifts TRO on no-contact apprehension,"Wed, 21 May 2025 00:00:00 +0800","The Supreme Court&nbsp;has partially lifted the restraining order it issued against the No-Contact Apprehension Policy, covering only the implementation of the Metropolitan Manila Development Authority&nbsp;along major thoroughfares such as C5 and EDSA.",https://www.philstar.com/headlines/2025/05/21/2444617/sc-partially-lifts-tro-no-contact-apprehension,PhilStar,Philippines,en
Grassroots drug war: Government targets small-scale peddlers,"Wed, 21 May 2025 00:00:00 +0800","Although his &ldquo;too nice&rdquo; attitude has been blamed for the government&rsquo;s shortcomings, President Marcos said he wants to instill fear among wrongdoers as he carries out his policies, including his anti-drug campaign that will now set its sights on small-scale peddlers at the grassroots level.",https://www.philstar.com/headlines/2025/05/21/2444618/grassroots-drug-war-government-targets-small-scale-peddlers,PhilStar,Philippines,en
"DepEd: Shortage of teachers nationwide still at 30,000","Wed, 21 May 2025 00:00:00 +0800","The teacher shortage nationwide remains at approximately 30,000, despite the Department of Budget and Management&nbsp;approving at least 16,000 new teaching positions, an official of the Department of Education said yesterday.",https://www.philstar.com/headlines/2025/05/21/2444622/deped-shortage-teachers-nationwide-still-30000,PhilStar,Philippines,en
Europe increases pressure on Israel over Gaza offensive,"Wed, 21 May 2025 05:34:39 Z","European countries ramped up pressure on Israel to abandon its intensified campaign in Gaza and let more aid into the war-ravaged territory, where rescuers said Wednesday new attacks killed at least 19 people.",https://www.hurriyetdailynews.com/europe-increases-pressure-on-israel-over-gaza-offensive-209418,Hurriyet,Turkey,en
US stresses 'new era of partnership' with Türkiye following Syria discussions,"Wed, 21 May 2025 05:13:25 Z","The U.S. State Department highlighted a “new era of partnership” in Türkiye-U.S. relations following a meeting Tuesday of the Türkiye-U.S. Syria Working Group in Washington, DC.",https://www.hurriyetdailynews.com/us-stresses-new-era-of-partnership-with-turkiye-following-syria-discussions-209414,Hurriyet,Turkey,en
